facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,readmission_rate,penalty_cost,risk_score,improvement_rate,excess_readmission_ratio,hospital_rank_in_state,recommended_action,priority_level
220074,MA,CABG,READM-30-CABG-HRRP,LOW,f,95.29,0.00,46.2,-4.54,0.9546,9,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220074,MA,COPD,READM-30-COPD-HRRP,LOW,f,95.68,0.00,46.5,-4.21,0.9579,42,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220074,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,99.31,0.00,49.5,-0.55,0.9945,38,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220074,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,95.61,0.00,46.7,-4.01,0.9599,20,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220074,MA,Pneumonia,READM-30-PN-HRRP,LOW,f,97.06,0.00,47.7,-2.80,0.972,43,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220077,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,117.71,17910.47,64.9,17.92,1.1792,5,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220077,MA,CABG,READM-30-CABG-HRRP,HIGH,t,124.42,24626.90,70.5,24.64,1.2464,1,URGENT: Implement cardiac rehab referral at discharge. Schedule cardiology follow-up within 7 days.,1
220077,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,106.63,6746.41,55.6,6.75,1.0675,15,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220077,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,105.23,5377.14,54.5,5.38,1.0538,17,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220077,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,91.25,0.00,43.0,-8.39,0.9161,26,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220077,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,117.47,17630.62,64.7,17.64,1.1764,3,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220080,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,102.70,2878.47,52.4,2.88,1.0288,16,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220080,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,106.09,6206.70,55.2,6.21,1.0621,18,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220080,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,106.47,6616.48,55.5,6.62,1.0662,13,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220080,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,155.96,56549.92,97.2,56.57,1.5658,1,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
220080,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,105.16,5317.17,54.4,5.32,1.0532,23,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220083,MA,COPD,READM-30-COPD-HRRP,LOW,f,96.76,0.00,47.4,-3.13,0.9687,41,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220083,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,106.20,6346.62,55.3,6.35,1.0635,16,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220083,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,95.63,0.00,46.7,-3.99,0.9601,19,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220083,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,110.02,10174.59,58.5,10.18,1.1018,14,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220084,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,108.60,8715.36,57.3,8.72,1.0872,8,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220084,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,96.51,0.00,47.2,-3.35,0.9665,44,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220084,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,87.00,0.00,39.5,-12.65,0.8735,34,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220084,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,101.13,1279.32,51.1,1.28,1.0128,32,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220086,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,111.74,11933.65,60.0,11.94,1.1194,6,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220086,MA,CABG,READM-30-CABG-HRRP,MEDIUM,t,107.43,7615.95,56.4,7.62,1.0762,4,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220086,MA,COPD,READM-30-COPD-HRRP,LOW,f,97.55,0.00,48.1,-2.34,0.9766,39,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220086,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,99.68,0.00,49.9,-0.18,0.9982,36,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220086,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,92.68,0.00,44.2,-6.95,0.9305,25,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220086,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,101.38,1529.19,51.3,1.53,1.0153,31,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220088,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,59.15,0.00,16.2,-40.61,0.5939,42,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220090,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,102.36,2538.65,52.1,2.54,1.0254,18,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220090,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,115.67,15791.60,63.2,15.80,1.158,1,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220090,MA,Heart Failure,READM-30-HF-HRRP,HIGH,t,121.18,21338.65,67.8,21.35,1.2135,2,URGENT: Implement structured 7-day post-discharge phone follow-up. Studies show 20-25% readmission reduction.,1
220090,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,80.65,0.00,34.1,-19.03,0.8097,39,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220090,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,117.67,17830.52,64.9,17.84,1.1784,1,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220095,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,107.08,7196.17,56.0,7.20,1.072,13,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220095,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.24,4387.67,53.7,4.39,1.0439,27,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220095,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,81.72,0.00,35.0,-17.94,0.8205,38,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220095,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,103.04,3188.30,52.7,3.19,1.0319,26,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220098,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,100.68,789.58,50.7,0.79,1.0079,32,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220098,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,99.63,0.00,49.8,-0.23,0.9977,37,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220098,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,92.95,0.00,44.4,-6.68,0.9332,23,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220098,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,101.09,1239.34,51.0,1.24,1.0124,33,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220100,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,118.90,19099.84,65.9,19.11,1.1911,4,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220100,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,105.26,5377.14,54.5,5.38,1.0538,22,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220100,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.59,4737.48,54.0,4.74,1.0474,22,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220100,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,86.33,0.00,38.9,-13.33,0.8667,35,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220100,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,117.49,17650.61,64.7,17.66,1.1766,2,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220101,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,102.67,2848.48,52.4,2.85,1.0285,17,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220101,MA,COPD,READM-30-COPD-HRRP,LOW,f,93.37,0.00,44.6,-6.51,0.9348,44,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220101,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,92.80,0.00,44.1,-7.07,0.9293,48,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220101,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,111.13,11563.85,59.6,11.57,1.1157,11,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220101,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,100.23,379.80,50.3,0.38,1.0038,36,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220105,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,107.71,7895.80,56.6,7.90,1.079,10,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220105,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,113.98,14102.50,61.8,14.11,1.1411,3,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220105,MA,Heart Failure,READM-30-HF-HRRP,HIGH,t,122.82,22987.77,69.2,23.00,1.23,1,URGENT: Implement structured 7-day post-discharge phone follow-up. Studies show 20-25% readmission reduction.,1
220105,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,147.35,47914.51,90.0,47.94,1.4794,3,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
220105,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,117.46,17620.63,64.7,17.63,1.1763,4,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220108,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,106.84,6956.30,55.8,6.96,1.0696,14,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220108,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,96.85,0.00,47.5,-3.01,0.9699,42,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220108,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,69.28,0.00,24.6,-30.44,0.6956,40,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220108,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,105.99,6146.73,55.1,6.15,1.0615,21,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220110,MA,AMI (Heart Attack),READM-30-AMI-HRRP,HIGH,t,122.22,22418.08,68.7,22.43,1.2243,2,REVIEW: Insufficient data — manual review recommended.,1
220110,MA,CABG,READM-30-CABG-HRRP,LOW,f,95.18,0.00,46.1,-4.65,0.9535,10,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220110,MA,COPD,READM-30-COPD-HRRP,LOW,f,93.04,0.00,44.3,-6.85,0.9315,45,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220110,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,87.46,0.00,39.7,-12.41,0.8759,51,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220110,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,85.52,0.00,38.2,-14.14,0.8586,36,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220110,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,104.00,4147.79,53.5,4.15,1.0415,24,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220111,MA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,95.83,0.00,46.7,-4.00,0.96,31,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220111,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,105.03,5147.26,54.3,5.15,1.0515,23,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220111,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,111.75,11903.67,59.9,11.91,1.1191,6,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220111,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,102.55,2958.43,52.5,2.96,1.0296,14,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220111,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,110.28,10434.45,58.7,10.44,1.1044,11,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220116,MA,AMI (Heart Attack),READM-30-AMI-HRRP,HIGH,t,122.13,22328.12,68.6,22.34,1.2234,3,REVIEW: Insufficient data — manual review recommended.,1
220116,MA,CABG,READM-30-CABG-HRRP,MEDIUM,t,111.61,11803.72,59.8,11.81,1.1181,2,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220116,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,106.50,6616.48,55.5,6.62,1.0662,17,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220116,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,102.73,2878.47,52.4,2.88,1.0288,31,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220116,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,137.22,37749.92,81.5,37.76,1.3777,4,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
220116,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,102.03,2178.84,51.8,2.18,1.0218,30,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220119,MA,COPD,READM-30-COPD-HRRP,LOW,f,92.10,0.00,43.5,-7.80,0.922,48,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220119,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,91.50,0.00,43.0,-8.37,0.9163,49,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220119,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,94.29,0.00,45.6,-5.32,0.9467,21,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220119,MA,Pneumonia,READM-30-PN-HRRP,LOW,f,98.47,0.00,48.9,-1.38,0.9862,39,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220135,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,102.24,2358.75,52.0,2.36,1.0236,29,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220135,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.39,4537.59,53.8,4.54,1.0454,25,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220135,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,89.34,0.00,41.4,-10.30,0.897,30,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220135,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,105.55,5706.96,54.8,5.71,1.0571,22,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220135,MA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,99.70,0.00,49.9,-0.12,0.9988,24,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220163,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,102.17,2348.75,52.0,2.35,1.0235,19,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220163,MA,CABG,READM-30-CABG-HRRP,MEDIUM,t,108.77,8955.24,57.5,8.96,1.0896,3,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220163,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,100.25,359.81,50.3,0.36,1.0036,33,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220163,MA,Heart Failure,READM-30-HF-HRRP,LOW,f,96.47,0.00,47.2,-3.39,0.9661,45,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220163,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,98.94,0.00,49.4,-0.67,0.9933,15,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220163,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,100.45,599.68,50.5,0.60,1.006,35,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220171,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,100.08,259.86,50.2,0.26,1.0026,22,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220171,MA,CABG,READM-30-CABG-HRRP,MEDIUM,t,105.54,5726.95,54.8,5.73,1.0573,6,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220171,MA,COPD,READM-30-COPD-HRRP,MEDIUM,t,103.16,3278.26,52.7,3.27,1.0328,28,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
220171,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.82,1968.95,51.6,1.97,1.0197,34,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220171,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,118.36,18819.99,65.7,18.83,1.1883,8,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220171,MA,Pneumonia,READM-30-PN-HRRP,LOW,f,87.40,0.00,39.6,-12.47,0.8753,51,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220175,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,105.52,5706.96,54.8,5.71,1.0571,12,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220175,MA,COPD,READM-30-COPD-HRRP,LOW,f,98.88,0.00,49.2,-1.01,0.9899,37,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220175,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,110.55,10704.31,58.9,10.71,1.1071,8,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220175,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,113.35,13512.81,61.3,13.52,1.1352,8,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220176,MA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,104.81,4987.35,54.2,4.99,1.0499,14,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220176,MA,CABG,READM-30-CABG-HRRP,MEDIUM,t,107.18,7366.08,56.1,7.37,1.0737,5,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220176,MA,COPD,READM-30-COPD-HRRP,LOW,f,99.30,0.00,49.5,-0.59,0.9941,36,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
220176,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,103.08,3228.28,52.7,3.23,1.0323,28,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
220176,MA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,113.15,13592.77,61.3,13.60,1.136,10,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
220176,MA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,102.98,3128.34,52.6,3.13,1.0313,27,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
220177,MA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.78,4927.38,54.1,4.93,1.0493,19,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
